pixels,pixel_max_d2fdlnλ2,chunk_id,fit_min_λ,fit_max_λ,fit_λc,fit_depth,fit_σ²,fit_a,fit_b,fit_covar,fit_χ²_per_dof,fit_converged,λ_near_center,f_near_center,dfdlnλ_near_center,df2dlnλ2_near_center,λ_min_flux,dfdlnλ_min_flux
4157:4203,4180,13,5789.176058303318,5789.672872131638,5789.421260267032,0.0016311546907366783,0.04831184067194343,1.073141534689485,0.006009827838139121,[0.08119475356678403 0.1463660677831733 44.98256688560736 59.93617401692889 0.00282796699285286; 0.1463660677833574 50.60428521220787 -101.6573200654478 -127.36821698932458 1.1643167336192954; 44.98256688560668 -101.65732006554936 25602.58272056279 34004.852457133944 -2.6437345067819384; 59.936174016928085 -127.36821698946187 34004.85245713401 45700.21863890003 -3.310647299852106; 0.002827966992857105 1.164316733619297 -2.643734506779604 -3.310647299848947 0.027649697610494656],8.578214284700016e-7,true,5789.424465217478,1.0714293576807774,328.47069485258373,685.5386115736864,5788.945322701934,328.41395617502263
4440:4487,4463,13,5792.232543377548,5792.740157506483,5792.486178272788,0.00488470639282641,0.05267893809936493,1.0908320945646797,0.00537032752573767,[0.0966223933056693 0.034517736252924716 17.722218060166867 23.39112843168444 0.002191354539251724; 0.03451773625292722 6.512782192354599 -0.6725596275976217 -0.9041731183751706 0.4191032737663043; 17.722218060166856 -0.6725596275980842 3260.0817695875 4294.233127902528 -0.04881151656073453; 23.39112843168446 -0.9041731183757715 4294.233127902535 5716.454126193963 -0.06506616502008478; 0.0021913545392518853 0.41910327376630435 -0.04881151656070477 -0.06506616502004607 0.027765699900907704],5.260966179419346e-6,true,5792.480950291708,1.085515924290115,267.78642644799527,1936.4690539455842,5792.342664360465,267.74019589060964
4639:4672,4656,13,5794.381803200063,5794.738213120379,5794.562176173806,0.000431504173089936,0.030280865464623406,1.1124274318674263,0.010251190960905284,[0.38673862400304443 11.837114353283539 518.0450589727603 655.0301621043221 0.12244407094007784; 11.83711435328547 927.8212768450885 2598.363918278577 3103.874696496679 9.48906336286843; 518.0450589727141 2598.3639182745246 1.0050822809920359e6 1.2734999347616092e6 29.433842472448802; 655.0301621042634 3103.874696491577 1.273499934761608e6 1.6257913126449871e6 35.183829017841305; 0.12244407094009742 9.48906336286842 29.433842472490213 35.18382901789343 0.09922762997640146],5.594082316743158e-9,true,5794.565408310529,1.1119957346122393,574.807212957939,289.1570180127422,5792.577536057217,574.7079982988367
4720:4754,4736,13,5795.25662754993,5795.623837770862,5795.428606713038,0.0004719822491173763,0.03171954763938041,1.120982589021777,0.007365081736854256,[0.19082770759569648 1.521161899396212 332.3282039248538 425.8769147067595 0.010988605629101297; 1.5211618994091474 888.0469643537904 -10903.919559319924 -13074.484085450877 9.689596362949946; 332.3282039246535 -10903.91955934406 788732.131470215 995551.2530670353 -129.50096229743792; 425.87691470651635 -13074.484085481672 995551.2530670583 1.2670568241818878e6 -155.24407657892942; 0.010988605629243097 9.689596362950333 -129.50096229717937 -155.2440765785991 0.10793509145554499],5.8786512379394136e-8,true,5795.429432359781,1.1204722023769405,414.17155195389057,305.5062531123633,5794.07374308097,414.1000783889632
5081:5151,5128,13,5799.155536072181,5799.911557115277,5799.665306207292,0.004824092498621673,0.10000000000000002,1.1511689835097279,0.008101905098923433,[0.13610100844236742 2.3738593188217103 20.410737138390207 22.171215637325194 0.0935612886510497; 2.3738593188217205 43.34731280354188 353.4379861528283 376.29790244538 1.6939819696018135; 20.41073713839019 353.43798615282645 3065.7117322290287 3333.668164153652 13.959473852925901; 22.171215637325126 376.2979024453772 3333.668164153645 3714.8501895859526 14.777300879862231; 0.09356128865105003 1.6939819696018117 13.959473852925958 14.777300879862326 0.0668534501967089],0.30288068907948834,true,5799.663150201117,1.145588052557322,468.1664989549809,671.0581805565471,5798.9654960892685,468.08577104932994
569:660,604,14,5805.2227002770705,5806.214613660479,5805.70268140691,0.003542688486391021,0.10000000000000002,0.8780972594206482,-0.0036508480344901216,[0.003195447578859043 -0.03274459067235336 0.9371137931318791 1.5828069298960934 -0.0006829926655456239; -0.0327445906723532 3.7737157146866975 -6.400763536632281 -9.586573537590667 0.06723842738735696; 0.9371137931318794 -6.400763536632326 280.5952137497732 465.0846795057363 -0.14492266398119943; 1.582806929896094 -9.586573537590766 465.0846795057364 821.6671656284146 -0.21727232664113325; -0.0006829926655456211 0.06723842738735697 -0.14492266398119866 -0.21727232664113144 0.0013387839643017045],0.2619917726731563,true,5805.604205424535,0.8753636947615513,-233.54973837706015,317.6397036562207,5806.339471626112,-233.50951259829571
683:729,707,14,5806.465317043099,5806.966723808338,5806.723626880646,0.0010375150321876702,0.04628253323959509,0.8770518792649308,0.004863062750323874,[0.059940023404035904 1.1009742661829414 59.51537630157749 80.22148779755803 0.017597408250443574; 1.1009742661830173 131.7902923211499 585.135126333183 736.9123778468906 1.9765005994231215; 59.51537630157719 585.1351263331053 61463.82107727758 82846.78398861544 9.954459724634262; 80.22148779755747 736.9123778467801 82846.78398861531 113233.09288837393 12.538730909014319; 0.01759740825044471 1.9765005994231206 9.954459724635427 12.538730909015982 0.03070441362784401],5.04896083023189e-7,true,5806.726920572789,0.8761638215852665,217.64228963178132,370.3083261514057,5806.139187934169,217.6048066731759
821:868,844,14,5807.969537338818,5808.481844251127,5808.223465473407,0.0021041525954889105,0.051522682290196534,0.883582237742508,0.005011503989717222,[0.06668085441402606 0.0754780038470777 35.002885706435826 46.597622873093904 0.0017536503744195922; 0.0754780038469729 38.861108328029545 -51.345486608259364 -64.39928383988695 1.083421063790975; 35.00288570643607 -51.34548660820292 18600.75621930335 24695.942815147177 -1.6178348283751203; 46.59762287309423 -64.39928383981533 24695.942815147188 33173.267447683276 -2.0277523960420956; 0.001753650374416671 1.0834210637909745 -1.6178348283766928 -2.027752396044088 0.031169418109697828],1.327258603749268e-6,true,5808.220240721437,0.8817227852859161,217.34409271978,691.1301602934368,5807.905764367768,217.30667162213044
1052:1098,1074,14,5810.487471312085,5810.988878077324,5810.730427372752,0.0018765603337537221,0.05109115501613154,0.8945404458349637,0.0045985421347552215,[0.07650912303098724 -0.21238775110170138 45.27734350434322 59.65800395397974 -0.006758076981289701; -0.21238775110192046 54.83504733184915 -258.0596915635843 -319.4199703560388 1.3996172490755847; 45.277343504343754 -258.0596915634551 27134.3895420789 35629.13338099093 -7.374615156429229; 59.65800395398033 -319.4199703558688 35629.13338099086 47295.580150714944 -9.126312620178862; -0.006758076981295278 1.399617249075581 -7.374615156432512 -9.12631262018318 0.03676763809297227],1.183133245599623e-6,true,5810.727274547634,0.8928615411191912,201.61435137006006,630.9643861151764,5810.407740900717,201.57965349396568
1569:1614,1589,14,5816.122847347494,5816.613353965662,5816.344387083841,0.0005856922298649005,0.047372721613794966,0.9198682373709234,0.004187604676382949,[0.05618636004279484 -1.5333385208682124 113.25341118793271 149.7076174131805 -0.016551152786519908; -1.5333385208679675 645.5999670675844 -7394.228571506278 -9070.44146448604 5.7002111522347345; 113.25341118793101 -7394.228571506725 259128.4216216745 336773.1236293682 -70.83070929210321; 149.7076174131786 -9070.44146448659 336773.1236293686 443552.84212191694 -86.83571552235911; -0.01655115278651782 5.700211152234743 -70.83070929209946 -86.83571552235453 0.051634031419746124],4.896573031431888e-7,true,5816.3408502889015,0.919319681747209,191.82115596990988,216.96935670904045,5815.456756982458,191.78817376667428
1701:1751,1727,14,5817.561666760789,5818.10667411431,5817.84824681388,0.003294882271330512,0.06191855020021091,0.9257061741169589,0.005316197109068855,[0.09053605741832652 0.5752250728176564 28.24449525997072 36.74068380892639 0.02359165649243498; 0.5752250728176419 21.93283224558572 151.42681747237495 185.579359296299 0.8280862058553181; 28.244495259970748 151.42681747237975 8859.196820098818 11520.21413875963 6.324457310827127; 36.74068380892639 185.57935929630503 11520.214138759617 15138.533309799628 7.75079446568518; 0.023591656492434446 0.8280862058553183 6.324457310826951 7.75079446568496 0.03209601773228881],7.944866969341035e-6,true,5817.84507058462,0.9226565317171596,240.48659858230235,972.7619240645378,5817.5978501778245,240.44526167742367
3102:3150,3126,14,5832.832772806451,5833.355979865832,5833.09179307675,0.000756444383292614,0.05970838635446352,1.0005298413203512,0.005599489935507896,[0.11929743024815967 1.721287801564145 142.74084973396316 184.61362451265038 0.014927501733408545; 1.721287801565881 388.5018517718321 -596.3255613879454 -730.8320954983576 3.4754482928405244; 142.74084973395054 -596.3255613902002 190274.35378406773 245399.12148758187 -5.951167273674486; 184.61362451263432 -730.832095501275 245399.12148758228 319352.91942574526 -7.289155094895683; 0.014927501733424112 3.4754482928405315 -5.951167273654323 -7.289155094869592 0.031891393725573695],7.33368783866251e-8,true,5833.094376336142,0.9997919270038784,284.54286921262525,251.00821047503942,5831.960776488256,284.49408369616077
3273:3362,3341,14,5834.696697955494,5835.666811044762,5834.710065635287,1.0321372211281244e-17,0.00010000000000000009,1.0096272187323072,0.006816385461433397,[7.175888032433516e9 1.0427026130443152e12 5.083737985644135e12 -1.127856245196984e13 -4.844720699844012e7; 1.0427026130443145e12 1.5151138567594734e14 1.98003402106694e14 -3.166452169150088e15 -7.039690293880554e9; 5.854928106204597e12 3.10062279032832e14 8.418849475595057e30 -1.0641435325916622e31 -5.798573279137497e12; -1.07422887912747e13 -3.088528162422784e15 -1.064143532591662e31 4.910603478835379e31 -1.608877196969352e13; -4.844720699845277e7 -7.039690293882397e9 -5.793366675127367e12 -1.6085151377938129e13 327085.90998040966],0.03853995610743452,true,5835.437907956282,1.0145514696845959,424.46744519572934,204.37913202686858,5833.361045015403,424.3946926440077
4518:4588,4545,14,5848.26738105817,5849.0303913531,5848.576906909686,0.00229992780787051,0.10000000000000002,1.0995726369593763,0.007277177296160329,[0.026921814277495713 -0.909072224475959 13.285846506090602 17.208005084286285 -0.016428221245474096; -0.9090722244760352 65.61195152594948 -561.825012003149 -677.8158035524519 1.1079959720862678; 13.28584650609085 -561.8250120031191 6929.739208265243 8787.565390439722 -9.911530408681589; 17.208005084286494 -677.8158035524084 8787.565390439662 11392.368317892699 -11.927420822542869; -0.01642822124547532 1.107995972086261 -9.911530408682049 -11.927420822543548 0.0191049900491858],0.023280987829928403,true,5848.561685029072,1.0969242140621918,391.8305920509747,391.89991366257834,5847.561861915081,391.7635902633427
4625:4663,4644,14,5849.433696794706,5849.847902383382,5849.636465574957,0.0007465282629452907,0.037823068360712225,1.1095528550091274,0.01106811083754151,[0.1760298829615052 2.5751662524382013 171.7120531461095 222.61939822709758 0.03424068633738653; 2.5751662524377794 289.1629992573725 -1168.1025552597282 -1428.5835967655826 4.017936626188386; 171.7120531461157 -1168.1025552592255 221452.4998956706 285391.6528524108 -18.075682902291597; 222.61939822710536 -1428.5835967649327 285391.6528524105 371116.0797815106 -22.09581066475142; 0.034240686337380616 4.017936626188383 -18.075682902298574 -22.095810664760446 0.057268502598221034],3.230550293666454e-8,true,5849.640799589043,1.108791482041641,626.5597877532208,415.8533498576416,5848.134115110085,626.4526631426368
4992:5040,5018,14,5853.434050769551,5853.957257828931,5853.713045611259,0.0014382360278894814,0.062134555663868135,1.1401103149136131,0.0057804282737299395,[0.18266892687496383 2.7255683975262803 99.11497734275196 125.31598776825716 0.04907786828962238; 2.725568397526291 127.23879188493774 1141.2133425502604 1370.6989789416236 2.1589804608817866; 99.11497734275193 1141.2133425502552 55117.058174987986 69871.6123994965 21.07620120309032; 125.31598776825713 1370.6989789416166 69871.61239949652 89362.74552714621 25.311582782562343; 0.049077868289622566 2.1589804608817857 21.076201203090406 25.31158278256246 0.037421854168214634],2.056598216414555e-6,true,5853.717454593381,1.1385108577770233,340.31430485344515,531.0273986715026,5853.076594431166,340.2561652289214
5130:5177,5154,14,5854.938271065269,5855.450577977579,5855.199624027791,0.0030153987097751647,0.05148687433005785,1.148671005559842,0.006368782323946234,[0.08947268392966663 0.26345815111717297 24.773266558097905 32.9479739344169 0.011362962355058681; 0.2634581511171683 14.63374662912005 44.58171689066499 55.42075544673362 0.5865223576201072; 24.773266558097916 44.581716890666485 6922.233102570592 9193.09393099062 2.0158798868202545; 32.947973934416915 55.42075544673526 9193.09393099062 12353.461558877592 2.5069421319095277; 0.011362962355058496 0.5865223576201072 2.015879886820195 2.506942131909462 0.024255374528665042],3.298160197410838e-6,true,5855.199874594959,1.1452395393074517,371.0395705599477,1315.2666313044915,5854.917772425156,370.97619979257945
5264:5303,5284,14,5856.398890772705,5856.823996508452,5856.610457371807,0.0006393587515479506,0.04103360680575044,1.1593331136886578,0.005424062008450249,[0.1925833291653883 2.3742332978398224 236.36942238204205 303.09304190231103 0.026047039282092736; 2.3742332978406404 422.3785794668048 -377.0987976019063 -461.3048541444911 4.696378572438685; 236.36942238203554 -377.09879760292824 317792.41113795724 406723.7731638552 -4.663654177849847; 303.09304190230296 -461.30485414579744 406723.7731638555 524878.8791371308 -5.699674764704973; 0.02604703928210186 4.696378572438688 -4.66365417783849 -5.699674764690455 0.05347831776389565],5.3177369993964936e-8,true,5856.616893714114,1.158644201744426,324.25614188081124,347.65340175141375,5855.6841942489355,324.2007716952036
5356:5391,5374,14,5857.4017043031845,5857.783209450649,5857.596297805119,0.0005541162977925355,0.032627387740429,1.1649457552628693,0.004332322698724954,[0.2134823434594212 3.7622409948828306 297.13145837701984 381.4518019521949 0.04727076388990418; 3.76224099488366 482.37523393280736 2039.9125742010099 2473.2825847824597 5.830976174231284; 297.13145837701353 2039.9125741997414 438303.16888808156 562938.8809315293 27.412631176237184; 381.451801952186 2473.2825847808417 562938.8809315279 729346.706050643 33.242060615600735; 0.04727076388991417 5.830976174231277 27.412631176252532 33.24206061562031 0.07223045984404636],5.912907258500136e-8,true,5857.597906950452,1.1643229683797227,258.2858266900678,368.79297949563005,5856.89755243979,258.24172989940473
5477:5530,5501,14,5858.7206220987055,5859.298329893438,5858.987092856033,0.012635085672976326,0.0690779626098447,1.168777211900531,0.003287919957911568,[0.10087148925858531 -0.17552175140180803 6.691633815419611 8.761175920354603 -0.025489877414301566; -0.17552175140180457 1.3755087624265798 -11.990846544897849 -14.801244771650667 0.18244414784895877; 6.691633815419609 -11.990846544898076 444.2688450819599 580.2817676453055 -1.7369884684299461; 8.761175920354608 -14.801244771650993 580.281767645306 766.4774087963219 -2.1433152933914528; -0.025489877414301105 0.18244414784895882 -1.7369884684299157 -2.1433152933914092 0.024809162181196092],0.0002719200817946289,true,5858.982225628396,1.154056981378616,141.78556530036977,4326.96950604882,5858.949457760468,141.76136554069672
5680:5692,5687,14,5860.933351954001,5861.064153718847,5861.033537218231,6.235880212891207e-5,0.007382957233612536,1.1774961666307961,-0.009674082492017577,[153.86869000721384 -17408.589806762076 -606828.6666374168 -560576.2808817425 -137.28633668725217; -17408.589806766424 1.9728874385433102e6 6.91608955121163e7 6.407193040006335e7 15555.38688694176; -606828.6666380856 6.91608955121748e7 2.4706307312298284e9 2.3100769685004487e9 544961.9491019489; -560576.2808825969 6.407193040014416e7 2.310076968501382e9 2.176215497453727e9 503588.969940625; -137.2863366872835 15555.386886941425 544961.9491014758 503588.9699399769 122.87385380260048],4.3579635811448454e-11,true,5861.009652983495,1.177708263381318,-571.7676832047702,204.0650285844255,5863.811542592758,-571.6701520468017
233:271,254,15,5857.377571010247,5857.79564610388,5857.606209928429,0.000581787709782354,0.03838799143217887,0.8707627685288062,0.004271526825463166,[0.18096599481293046 8.783668165244965 289.1112238830546 364.69039215728225 0.10285101778194967; 8.783668165245233 824.4403304150794 11199.3953120735 13470.230963800095 9.194106952053671; 289.11122388305273 11199.395312072986 482260.8726485016 612047.5226490947 134.49032491013892; 364.690392157279 13470.230963799404 612047.5226490933 784890.8117021006 161.69843446533457; 0.10285101778195256 9.194106952053659 134.49032491014458 161.69843446534222 0.1047138374858951],1.7715999653654796e-7,true,5857.60861250936,0.8702695591491842,190.88903408366784,250.1294687661983,5856.845451595033,190.85644374129097
355:407,379,15,5858.719812100334,5859.291914860042,5858.984599029721,0.00887338847691876,0.0662989119787798,0.8739619318717915,0.003354440214210376,[0.06924537426068281 -0.21760837243975606 8.796900400580396 11.551675791770302 -0.02296426019299492; -0.2176083724397645 3.3847638743570663 -28.832914954312265 -35.63800729804102 0.32453876186356445; 8.796900400580402 -28.832914954311207 1118.7500505382443 1465.1401790159507 -3.0306920374988087; 11.551675791770295 -35.63800729803958 1465.1401790159491 1941.3972202182074 -3.7446370399774827; -0.022964260192995717 0.3245387618635641 -3.0306920374989077 -3.7446370399776185 0.031943013925589535],0.00013692379228285494,true,5858.983859527892,0.8662448610481768,142.32384287152598,2356.470929605388,5858.923462498977,142.29955118889657
552:597,572,15,5860.887201401539,5861.38229032821,5861.111563040224,0.003184512776392968,0.05188383242763877,0.8786698720460652,-0.00569139520311808,[0.10768155038425982 -1.085083681112545 35.9521332737552 46.02769256090003 -0.052076780846089826; -1.085083681112633 29.130787429052383 -332.14951577576545 -402.60985208537977 1.3076449113346944; 35.95213327375504 -332.1495157757331 12059.384911621843 15449.562176254836 -16.10147874334246; 46.02769256089981 -402.6098520853393 15449.562176254834 20015.57021538693 -19.509968005311002; -0.05207678084609353 1.307644911334691 -16.10147874334383 -19.509968005312714 0.06002990278160496],7.243557885604121e-6,true,5861.1072409245035,0.8759165103734224,-265.2702158932104,1065.012002840771,5861.356318132259,-265.22495745165554
801:848,824,15,5863.626693462454,5864.143786341421,5863.8828188890875,0.004607220734089887,0.054007401340549155,0.8829574353087464,0.0045042161009354225,[0.07469558724291578 -0.017315003319152922 17.997973920341582 23.826715495634577 -0.001419913081443257; -0.017315003319148835 9.108599921742119 -12.979717382007788 -16.20667393264656 0.5372001312925154; 17.997973920341572 -12.979717382008403 4347.914340603025 5742.971999437019 -0.8621680673347918; 23.82671549563457 -16.20667393264739 5742.97199943702 7668.685889736562 -1.0759262790078594; -0.0014199130814430139 0.5372001312925154 -0.8621680673347559 -1.0759262790078108 0.03263879641139125],5.76034595205311e-6,true,5863.879738913863,0.8789098034969886,190.18211721606934,1479.8387835264477,5863.751223484119,190.14968404728458
1172:1218,1196,15,5867.708426613454,5868.214517516274,5867.968194644829,0.0020703466631128574,0.05110845433631686,0.9010707872468542,0.004805976165762256,[0.07814011796286333 0.5073811517793008 39.963263990278826 52.81191759986848 0.015286072094378307; 0.507381151779331 42.59580225746804 171.12112211241364 211.99831280101648 1.1895618651409348; 39.96326399027876 171.12112211239764 20650.857622290572 27262.576162630157 5.37055445422404; 52.81191759986836 211.99831280099534 27262.576162630143 36402.25823216245 6.654780135225382; 0.015286072094379148 1.189561865140934 5.370554454224487 6.654780135225972 0.03423413844209283],1.5448408554911259e-6,true,5867.972474041012,0.8992394381313394,227.5776254890364,713.8112445207078,5867.653653586394,227.53884142705792
2749:2798,2775,15,5885.058542999245,5885.59763983051,5885.3374781968805,0.002513300228374644,0.05686545516171755,0.9819754868148735,0.005107365344614924,[0.07570269375495638 0.4645718574370079 29.160286502049622 38.68278143078822 0.015344195568417358; 0.46457185743693286 27.207205578330267 131.33974769623165 163.27917363102182 0.8267601692168605; 29.160286502049768 131.33974769626138 11333.519014313197 15021.230849213518 4.482256554189585; 38.682781430788395 163.27917363106098 15021.230849213509 20148.45004630034 5.5730248635104855; 0.015344195568415105 0.8267601692168617 4.48225655418869 5.573024863509307 0.0259091783091788],4.710864402247294e-6,true,5885.3445943791,0.9795618517391828,270.9292021561897,865.5775852734324,5885.031590430332,270.88316637993813
3307:3359,3333,15,5891.197645689969,5891.769748449678,5891.482332492231,0.06188190778046982,0.06728149797525494,0.9846132845081927,0.009296377035793647,[0.08457570405217174 -0.001735881702703142 1.2809555874545657 1.790671118807811 -0.0013462690000108682; -0.0017358817027031573 0.05081832466110058 -0.03357483274442513 -0.04501822835721574 0.033864256529946436; 1.2809555874545653 -0.0335748327444249 19.414742797645783 27.082459189615474 -0.025264041438159177; 1.790671118807811 -0.04501822835721541 27.082459189615477 38.18011019629266 -0.03378754109517734; -0.0013462690000108782 0.033864256529946436 -0.025264041438159326 -0.03378754109517756 0.023276267634356935],0.0007522426006127403,true,5891.483697069824,0.9240588559023641,501.169389103028,18254.020998859305,5891.456241782623,501.0843221517047
3572:3620,3596,15,5894.113169369256,5894.641264224372,5894.3813597455455,0.0030124993798468147,0.059049556880109356,1.036623227001332,0.00692948206266587,[0.10702230759796344 0.3203128127760717 32.9436962211318 42.933272597945376 0.012171850296196978; 0.32031281277607787 21.829052611814838 51.762952861097865 63.25870803210765 0.7821275941991602; 32.94369622113177 51.76295286109462 10251.190832136812 13345.247655673333 2.0747164036467636; 42.93327259794533 63.25870803210455 13345.247655673329 17542.681468829163 2.536821696832977; 0.012171850296197197 0.7821275941991601 2.074716403646881 2.5368216968330874 0.028787357810359303],2.7231532034818917e-6,true,5894.377216796814,1.0334915790331094,356.04668229994,1065.3295979096877,5894.043004095882,355.98627612579224
3851:3902,3876,15,5897.182720714618,5897.7438214981785,5897.461032871318,0.05012208869309023,0.06484378859913179,1.031736967159569,0.005595294562428298,[0.08959719733024024 -0.004044216684854218 1.6194457242119262 2.234443494356377 -0.0025684318496474994; -0.004044216684853936 0.0732224814305536 -0.08128822960471817 -0.10619773190829801 0.04070378118041348; 1.6194457242119265 -0.08128822960472704 29.290652681607273 40.329528340725616 -0.05101590817836721; 2.2344434943563773 -0.10619773190830983 40.329528340725616 56.11449058001655 -0.06659252579357348; -0.002568431849647343 0.040703781180413484 -0.051015908178362226 -0.06659252579356682 0.02332382046417819],0.0005006380947295176,true,5897.457770118324,0.9803211086849133,154.56920627350797,16093.990157214766,5897.448165961446,154.54299678830975
4164:4226,4189,15,5900.62633924902,5901.308461770212,5900.916244678468,0.002676745392087193,0.10000000000000002,1.0779279854566792,0.006070573600409121,[0.0808239478719939 -1.6077689175486467 31.216294656419223 39.109889319109456 -0.03486997853684139; -1.607768917548631 73.83383910432926 -718.6369017165736 -850.4698330133585 1.5092325081725486; 31.216294656419183 -718.6369017165783 12289.523355723557 15257.469436435369 -15.380250983142556; 39.109889319109385 -850.4698330133651 15257.469436435364 19178.308080141345 -18.180330578628745; -0.03486997853684107 1.509232508172552 -15.380250983142464 -18.18033057862862 0.03135482505981663],0.022041160011394993,true,5900.901388652726,1.0749491090656191,318.18224954701844,458.4963200343227,5900.207419616021,318.1283254191957
4521:4603,4559,15,5904.554044733945,5905.456206778103,5904.561975378833,1.9123629901424506e-25,0.10000000000000002,1.100645498190883,0.008908858950442283,[9.026486673968956e9 9.205538543125135e11 2.1761927389751103e22 9.7383668931315e21 -7.306230456073658e7; 9.205538543125632e11 9.388142134351747e13 -1.7899864315393356e24 -7.87501035064536e23 -7.451158849386591e9; 1.9657776258106945e22 -2.004575396687888e24 1.7098755720365972e47 7.294115982474976e46 -4.11639109113993e22; 8.88927647213918e21 -8.740943562467087e23 7.294115982474968e46 5.199600782399438e46 -1.7100446622854253e22; -7.306230456022301e7 -7.451158849333813e9 -4.118094235855741e22 -1.7107319341462795e22 591381.855496371],0.08565584722010539,true,5904.972119827579,1.1043274955823277,484.3278510160457,230.07314869153046,5902.867016064839,484.245816047484
4741:4783,4762,15,5906.974479486561,5907.436562484787,5907.203083543828,0.0015579495521031211,0.04519862415114423,1.1261047915890903,0.005992852971549245,[0.12466242067030542 0.22545985807614954 69.03245462872947 90.11820906894773 0.004837955187044473; 0.22545985807617416 64.01819478505823 -116.56159099609951 -143.88659468287992 1.543611432432763; 69.03245462872933 -116.56159099611614 39164.0426585777 51002.44062923393 -3.148164671610985; 90.11820906894762 -143.8865946829028 51002.44062923396 67072.87468584768 -3.8840795164366595; 0.004837955187045071 1.5436114324327637 -3.1481646716105844 -3.8840795164361066 0.03824669053357003],3.0017153207680807e-7,true,5907.205520985674,1.1243875594210055,350.27070593897275,763.5472085033291,5906.746779598058,350.2114081363063
5127:5205,5151,15,5911.221242279786,5912.079396419349,5911.407910661531,0.003128927598334474,0.10000000000000002,1.156198803460231,0.003385066329793854,[0.165269857051125 -6.823963947483316 53.305291313255964 48.58026118346178 -0.18979803427080996; -6.823963947483303 284.45947881502815 -2204.306148720426 -2011.2766653691488 7.864153621415976; 53.30529131325595 -2204.306148720429 17200.31504926447 15661.701499827903 -61.269847564312634; 48.580261183461715 -2011.2766653691497 15661.701499827885 14459.954765978815 -55.547803052920145; -0.18979803427080993 7.8641536214159915 -61.26984756431264 -55.54780305292021 0.21886151743957233],0.2258475806220232,true,5911.485289707343,1.1529090710440602,262.6378350655857,436.07387465550397,5910.883011400088,262.59340440184667
5509:5558,5533,15,5915.423997168417,5915.963093999681,5915.691542895809,0.008677835811580579,0.060018760647176844,1.1772022335221801,0.004871819249704258,[0.10487896449017407 -0.012059052916981727 10.025997590057088 13.242658465508805 -0.0015251699943912085; -0.012059052916976346 2.1537571989953386 -2.347750047331036 -2.935744585304127 0.21769272972207204; 10.025997590057083 -2.3477500473314876 959.6658190529681 1264.9917754852625 -0.26675902290956477; 13.242658465508807 -2.9357445853047466 1264.9917754852634 1684.6956529535385 -0.3333335834595119; -0.001525169994390662 0.217692729722072 -0.266759022909519 -0.33333358345944897 0.022640076584110814],1.1208696310551834e-5,true,5915.688044595975,1.1670302469985525,263.2856055551092,3462.0057850845706,5915.611994577027,263.24109893205224
338:385,361,16,5915.444334543382,5915.966309492977,5915.697474617202,0.005394140595361129,0.05569065265672523,0.8708821148895096,0.0044299692190164245,[0.07558169603420847 -0.1248341176975516 15.851279876339499 20.906165061143252 -0.009678505301266738; -0.12483411769755376 7.265890350256203 -32.07602904076284 -39.79458183013646 0.49148652527818765; 15.851279876339504 -32.076029040762364 3331.3229715943457 4382.717970821984 -2.4287301560978882; 20.906165061143263 -39.794581830135826 4382.717970821985 5828.106187956402 -3.0125684110953617; -0.009678505301266882 0.49148652527818776 -2.42873015609792 -3.0125684110954034 0.03420864132149299],5.391662861610941e-6,true,5915.699769093184,0.8662298544907872,206.55440214788774,1698.2677976847226,5915.57814257325,206.5194854797649
536:580,554,16,5917.643292841679,5918.131950241301,5917.840568818533,0.0016288546438866234,0.05936801870290869,0.8768445508315058,-0.004204088089160897,[0.2762469182164243 -9.018685442306579 168.787789903176 198.71637289507262 -0.20369950849124596; -9.01868544230652 383.5084534591807 -5298.498702157091 -6017.589696281776 8.475003857301942; 168.78778990317613 -5298.498702157141 103656.92550254238 122447.49686194064 -120.16491888834467; 198.71637289507316 -6017.589696281837 122447.4968619409 146184.48032328225 -136.28723303365712; -0.20369950849124455 8.475003857301942 -120.16491888834351 -136.2872330336557 0.18915012727579933],5.606439188994249e-6,true,5917.843198141524,0.8754145624527686,-188.48923760078114,498.37186092849737,5918.2214081737875,-188.45738761619003
1055:1101,1078,16,5923.407228987216,5923.9180980868205,5923.659984343332,0.0010101724393094512,0.05365142781625658,0.8927472775194918,0.004340189387352458,[0.08306651840813246 0.47430467515603425 88.56784757752307 116.36165428402613 0.0057168930917472285; 0.47430467515591174 198.15832956268997 -322.2202496972821 -399.1702835749492 2.586095335360155; 88.56784757752357 -322.220249697144 97998.42781781571 128394.96960809811 -4.72456641918295; 116.36165428402688 -399.170283574771 128394.96960809821 169984.20175139263 -5.850222198860785; 0.005716893091745634 2.5860953353601537 -4.724566419184746 -5.850222198863101 0.03473102781973714],2.701267553502316e-7,true,5923.662663537018,0.8918609051366183,201.1679663061173,337.9534118342232,5923.067409992411,201.1340045351937
